Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM1790,Avocado,6.58,52.37,2026-07-25 21:27:02.741696,13,89
ATM1791,Avocado,7.31,61.73,2026-07-25 21:27:02.741698,15,100
ATM1792,Avocado,4.82,42.04,2026-07-25 21:27:02.741701,11,95
ATM1793,Avocado,3.06,56.52,2026-07-25 21:27:02.741703,4,87
ATM1794,Avocado,2.08,60.64,2026-07-25 21:27:02.741706,12,89
ATM1795,Avocado,4.37,46.79,2026-07-25 21:27:02.741708,8,88
ATM1796,Avocado,4.4,41.78,2026-07-25 21:27:02.741711,4,95
ATM1797,Avocado,4.92,69.08,2026-07-25 21:27:02.741713,3,87
ATM1798,Avocado,4.7,49.88,2026-07-25 21:27:02.741716,9,91
ATM1799,Avocado,7.84,57.99,2026-07-25 21:27:02.741718,15,98
ATM1800,Avocado,4.85,43.55,2026-07-25 21:27:02.741721,13,94
ATM1801,Avocado,2.09,43.35,2026-07-25 21:27:02.741723,14,88
ATM1802,Avocado,5.78,56.55,2026-07-25 21:27:02.741726,10,96
ATM1803,Avocado,3.05,47.84,2026-07-25 21:27:02.741728,13,98
ATM1804,Avocado,4.08,60.94,2026-07-25 21:27:02.741731,5,87
ATM1805,Avocado,7.94,50.81,2026-07-25 21:27:02.741733,1,88
ATM1806,Avocado,5.56,54.53,2026-07-25 21:27:02.741735,5,89
ATM1807,Avocado,6.41,65.02,2026-07-25 21:27:02.741738,3,100
ATM1808,Avocado,5.47,68.14,2026-07-25 21:27:02.741740,13,80
ATM1809,Avocado,5.15,45.47,2026-07-25 21:27:02.741743,3,82
ATM1810,Avocado,7.38,58.14,2026-07-25 21:27:02.741745,15,80
ATM1811,Avocado,4.16,62.34,2026-07-25 21:27:02.741748,4,98
ATM1812,Avocado,2.56,68.12,2026-07-25 21:27:02.741750,5,82
ATM1813,Avocado,5.23,52.15,2026-07-25 21:27:02.741753,8,86
ATM1814,Avocado,7.44,48.4,2026-07-25 21:27:02.741755,6,85
ATM1815,Avocado,3.09,61.71,2026-07-25 21:27:02.741757,6,82
ATM1816,Avocado,4.16,51.59,2026-07-25 21:27:02.741760,3,87
ATM1817,Avocado,4.9,68.11,2026-07-25 21:27:02.741762,5,97
ATM1818,Avocado,7.58,64.83,2026-07-25 21:27:02.741765,14,95
ATM1819,Avocado,3.11,66.08,2026-07-25 21:27:02.741767,9,82
ATM1820,Avocado,5.29,46.87,2026-07-25 21:27:02.741770,1,90
ATM1821,Avocado,7.71,46.99,2026-07-25 21:27:02.741772,15,88
ATM1822,Avocado,2.09,60.0,2026-07-25 21:27:02.741774,7,84
ATM1823,Avocado,3.1,45.44,2026-07-25 21:27:02.741777,15,82
ATM1824,Avocado,7.03,68.97,2026-07-25 21:27:02.741779,3,87
ATM1825,Avocado,7.18,46.29,2026-07-25 21:27:02.741782,10,86
ATM1826,Avocado,6.04,62.39,2026-07-25 21:27:02.741784,3,96
ATM1827,Avocado,2.69,44.11,2026-07-25 21:27:02.741786,12,88
ATM1828,Avocado,2.36,65.21,2026-07-25 21:27:02.741789,13,86
ATM1829,Avocado,7.93,69.18,2026-07-25 21:27:02.741791,13,95
ATM1830,Avocado,3.17,53.21,2026-07-25 21:27:02.741794,13,94
ATM1831,Avocado,5.21,61.0,2026-07-25 21:27:02.741796,8,99
ATM1832,Avocado,3.2,62.3,2026-07-25 21:27:02.741799,6,95
ATM1833,Avocado,4.22,55.17,2026-07-25 21:27:02.741801,1,99
ATM1834,Avocado,4.32,66.3,2026-07-25 21:27:02.741804,15,83
ATM1835,Avocado,7.38,51.74,2026-07-25 21:27:02.741806,13,92
ATM1836,Avocado,6.94,67.06,2026-07-25 21:27:02.741808,9,87
ATM1837,Avocado,2.03,46.85,2026-07-25 21:27:02.741811,9,85
ATM1838,Avocado,4.77,62.74,2026-07-25 21:27:02.741813,1,96
ATM1839,Avocado,4.51,54.7,2026-07-25 21:27:02.741816,8,80
ATM1840,Avocado,3.34,63.28,2026-07-25 21:27:02.741818,2,87
ATM1841,Avocado,5.21,54.17,2026-07-25 21:27:02.741821,11,83
ATM1842,Avocado,4.16,62.17,2026-07-25 21:27:02.741823,2,80
ATM1843,Avocado,5.6,43.51,2026-07-25 21:27:02.741825,3,100
ATM1844,Avocado,2.25,65.82,2026-07-25 21:27:02.741828,13,88
ATM1845,Avocado,2.93,63.94,2026-07-25 21:27:02.741830,8,97
ATM1846,Avocado,4.2,63.73,2026-07-25 21:27:02.741833,8,81
ATM1847,Avocado,4.8,63.94,2026-07-25 21:27:02.741835,5,80
ATM1848,Avocado,4.62,42.5,2026-07-25 21:27:02.741837,9,96
ATM1849,Avocado,7.18,55.71,2026-07-25 21:27:02.741840,13,81
ATM1850,Avocado,6.97,64.03,2026-07-25 21:27:02.741842,6,85
ATM1851,Avocado,7.51,54.55,2026-07-25 21:27:02.741845,3,82
ATM1852,Avocado,2.44,41.66,2026-07-25 21:27:02.741847,10,99
ATM1853,Avocado,3.45,60.99,2026-07-25 21:27:02.741849,15,89
ATM1854,Avocado,2.15,54.85,2026-07-25 21:27:02.741852,1,90
ATM1855,Avocado,3.61,47.57,2026-07-25 21:27:02.741854,10,91
ATM1856,Avocado,4.36,48.59,2026-07-25 21:27:02.741857,2,88
ATM1857,Avocado,6.47,48.7,2026-07-25 21:27:02.741859,1,97
ATM1858,Avocado,5.09,56.73,2026-07-25 21:27:02.741862,12,98
ATM1859,Avocado,6.61,43.32,2026-07-25 21:27:02.741864,15,98
ATM1860,Avocado,5.97,56.96,2026-07-25 21:27:02.741867,4,82
ATM1861,Avocado,7.89,64.09,2026-07-25 21:27:02.741869,14,84
ATM1862,Avocado,3.14,48.96,2026-07-25 21:27:02.741871,9,83
ATM1863,Avocado,3.62,55.67,2026-07-25 21:27:02.741874,3,100
ATM1864,Avocado,5.55,43.88,2026-07-25 21:27:02.741876,14,95
ATM1865,Avocado,4.06,64.9,2026-07-25 21:27:02.741879,3,86
ATM1866,Avocado,3.73,42.48,2026-07-25 21:27:02.741881,7,81
ATM1867,Avocado,2.68,52.46,2026-07-25 21:27:02.741884,8,84
ATM1868,Avocado,5.45,62.23,2026-07-25 21:27:02.741886,14,94
ATM1869,Avocado,3.92,58.02,2026-07-25 21:27:02.741888,12,80
ATM1870,Avocado,4.76,60.6,2026-07-25 21:27:02.741891,3,92
ATM1871,Avocado,2.73,69.67,2026-07-25 21:27:02.741893,3,95
ATM1872,Avocado,5.12,64.24,2026-07-25 21:27:02.741896,11,80
ATM1873,Avocado,2.61,52.96,2026-07-25 21:27:02.741898,1,82
ATM1874,Avocado,5.77,42.89,2026-07-25 21:27:02.741901,13,100
ATM1875,Avocado,7.14,51.6,2026-07-25 21:27:02.741903,13,97
ATM1876,Avocado,2.68,65.85,2026-07-25 21:27:02.741906,5,98
ATM1877,Avocado,5.88,63.18,2026-07-25 21:27:02.741908,1,82
ATM1878,Avocado,6.24,59.8,2026-07-25 21:27:02.741910,1,90
ATM1879,Avocado,4.52,63.99,2026-07-25 21:27:02.741913,6,99
ATM1880,Avocado,7.41,44.97,2026-07-25 21:27:02.741915,13,92
ATM1881,Avocado,6.47,51.96,2026-07-25 21:27:02.741918,4,88
ATM1882,Avocado,6.2,48.41,2026-07-25 21:27:02.741920,1,92
ATM1883,Avocado,6.0,52.51,2026-07-25 21:27:02.741923,14,93
ATM1884,Avocado,6.88,63.52,2026-07-25 21:27:02.741925,8,94
ATM1885,Avocado,2.05,47.61,2026-07-25 21:27:02.741927,14,91
ATM1886,Avocado,5.85,49.19,2026-07-25 21:27:02.741930,1,91
ATM1887,Avocado,7.38,58.61,2026-07-25 21:27:02.741932,14,87
ATM1888,Avocado,5.17,40.4,2026-07-25 21:27:02.741935,9,80
ATM1889,Avocado,3.47,58.74,2026-07-25 21:27:02.741937,5,81
ATM1890,Avocado,2.4,57.58,2026-07-25 21:27:02.741939,9,80
ATM1891,Avocado,3.66,61.93,2026-07-25 21:27:02.741942,5,87
ATM1892,Avocado,2.51,63.01,2026-07-25 21:27:02.741944,5,85
ATM1893,Avocado,4.12,50.21,2026-07-25 21:27:02.741947,12,100
ATM1894,Avocado,3.04,52.31,2026-07-25 21:27:02.741949,15,84
ATM1895,Avocado,6.99,41.23,2026-07-25 21:27:02.741952,1,85
ATM1896,Avocado,2.98,47.93,2026-07-25 21:27:02.741954,6,92
ATM1897,Avocado,5.24,54.12,2026-07-25 21:27:02.741957,15,95
ATM1898,Avocado,4.26,44.84,2026-07-25 21:27:02.741959,10,91
ATM1899,Avocado,5.55,69.46,2026-07-25 21:27:02.741961,14,100
ATM1900,Avocado,6.65,40.04,2026-07-25 21:27:02.741964,12,82
ATM1901,Avocado,4.5,43.14,2026-07-25 21:27:02.741967,11,99
ATM1902,Avocado,4.8,67.56,2026-07-25 21:27:02.741969,10,98
ATM1903,Avocado,5.91,55.16,2026-07-25 21:27:02.741971,10,98
ATM1904,Avocado,7.73,68.61,2026-07-25 21:27:02.741974,6,98
ATM1905,Avocado,7.05,68.98,2026-07-25 21:27:02.741976,5,100
ATM1906,Avocado,6.54,64.93,2026-07-25 21:27:02.741979,8,82
ATM1907,Avocado,5.09,59.31,2026-07-25 21:27:02.741981,10,98
ATM1908,Avocado,4.38,59.63,2026-07-25 21:27:02.741989,15,86
ATM1909,Avocado,5.08,47.12,2026-07-25 21:27:02.741992,11,99
ATM1910,Avocado,6.66,44.02,2026-07-25 21:27:02.741994,9,80
ATM1911,Avocado,7.7,52.48,2026-07-25 21:27:02.741997,7,89
ATM1912,Avocado,5.72,69.1,2026-07-25 21:27:02.741999,3,98
ATM1913,Avocado,3.64,57.11,2026-07-25 21:27:02.742002,2,90
ATM1914,Avocado,4.33,56.13,2026-07-25 21:27:02.742004,14,82
ATM1915,Avocado,4.0,60.78,2026-07-25 21:27:02.742007,10,90
ATM1916,Avocado,6.55,41.72,2026-07-25 21:27:02.742009,6,90
ATM1917,Avocado,6.64,40.58,2026-07-25 21:27:02.742011,10,94
ATM1918,Avocado,7.6,40.48,2026-07-25 21:27:02.742014,2,90
ATM1919,Avocado,7.64,57.92,2026-07-25 21:27:02.742016,5,94
ATM1920,Avocado,4.18,48.06,2026-07-25 21:27:02.742019,11,90
ATM1921,Avocado,2.74,42.22,2026-07-25 21:27:02.742021,13,80
ATM1922,Avocado,3.37,57.47,2026-07-25 21:27:02.742024,15,87
ATM1923,Avocado,4.31,62.5,2026-07-25 21:27:02.742026,5,87
ATM1924,Avocado,6.97,62.1,2026-07-25 21:27:02.742029,3,90
ATM1925,Avocado,5.17,67.9,2026-07-25 21:27:02.742031,15,96
ATM1926,Avocado,4.57,68.17,2026-07-25 21:27:02.742034,11,89
ATM1927,Avocado,6.38,40.64,2026-07-25 21:27:02.742036,2,81
ATM1928,Avocado,6.52,69.32,2026-07-25 21:27:02.742038,6,98
ATM1929,Avocado,7.29,62.77,2026-07-25 21:27:02.742041,6,82
ATM1930,Avocado,6.75,45.97,2026-07-25 21:27:02.742043,2,93
ATM1931,Avocado,7.84,45.42,2026-07-25 21:27:02.742046,2,93
ATM1932,Avocado,7.3,62.96,2026-07-25 21:27:02.742048,5,92
ATM1933,Avocado,7.69,44.31,2026-07-25 21:27:02.742051,3,95
ATM1934,Avocado,6.66,42.07,2026-07-25 21:27:02.742053,7,100
ATM1935,Avocado,5.64,58.5,2026-07-25 21:27:02.742055,1,98
ATM1936,Avocado,5.19,53.59,2026-07-25 21:27:02.742058,14,94
ATM1937,Avocado,7.0,58.68,2026-07-25 21:27:02.742060,1,99
ATM1938,Avocado,4.44,54.54,2026-07-25 21:27:02.742063,7,86
ATM1939,Avocado,4.67,52.48,2026-07-25 21:27:02.742065,9,85
ATM1940,Avocado,2.08,61.24,2026-07-25 21:27:02.742067,4,81
ATM1941,Avocado,7.07,46.35,2026-07-25 21:27:02.742070,4,85
ATM1942,Avocado,2.09,69.32,2026-07-25 21:27:02.742072,3,99
ATM1943,Avocado,3.66,42.04,2026-07-25 21:27:02.742075,8,90
ATM1944,Avocado,6.38,51.59,2026-07-25 21:27:02.742077,3,94
ATM1945,Avocado,6.58,44.64,2026-07-25 21:27:02.742080,5,89
ATM1946,Avocado,6.15,66.62,2026-07-25 21:27:02.742082,7,94
ATM1947,Avocado,7.16,52.6,2026-07-25 21:27:02.742084,11,80
ATM1948,Avocado,7.48,58.44,2026-07-25 21:27:02.742087,6,98
ATM1949,Avocado,7.97,53.89,2026-07-25 21:27:02.742089,11,99
ATM1950,Avocado,5.07,53.14,2026-07-25 21:27:02.742092,5,93
ATM1951,Avocado,5.02,63.2,2026-07-25 21:27:02.742094,6,98
ATM1952,Avocado,5.74,48.86,2026-07-25 21:27:02.742097,1,88
ATM1953,Avocado,7.58,66.49,2026-07-25 21:27:02.742099,4,80
ATM1954,Avocado,5.73,45.83,2026-07-25 21:27:02.742101,1,81
ATM1955,Avocado,7.19,48.06,2026-07-25 21:27:02.742104,3,88
ATM1956,Avocado,2.6,54.76,2026-07-25 21:27:02.742106,3,91
ATM1957,Avocado,5.86,52.47,2026-07-25 21:27:02.742109,5,83
ATM1958,Avocado,2.08,67.91,2026-07-25 21:27:02.742111,3,95
ATM1959,Avocado,4.55,59.74,2026-07-25 21:27:02.742113,5,88
ATM1960,Avocado,5.66,43.25,2026-07-25 21:27:02.742116,10,86
ATM1961,Avocado,3.4,59.18,2026-07-25 21:27:02.742118,11,94
ATM1962,Avocado,5.69,40.65,2026-07-25 21:27:02.742121,3,98
ATM1963,Avocado,4.33,53.91,2026-07-25 21:27:02.742123,5,82
ATM1964,Avocado,7.55,48.44,2026-07-25 21:27:02.742126,14,95
ATM1965,Avocado,2.42,68.02,2026-07-25 21:27:02.742128,8,83
ATM1966,Avocado,2.29,44.92,2026-07-25 21:27:02.742131,8,94
ATM1967,Avocado,6.62,56.35,2026-07-25 21:27:02.742133,1,97
ATM1968,Avocado,4.29,64.56,2026-07-25 21:27:02.742136,5,88
ATM1969,Avocado,6.48,65.43,2026-07-25 21:27:02.742138,11,90
ATM1970,Avocado,5.19,54.53,2026-07-25 21:27:02.742140,2,99
ATM1971,Avocado,4.54,51.83,2026-07-25 21:27:02.742143,10,100
ATM1972,Avocado,4.2,47.33,2026-07-25 21:27:02.742145,11,99
ATM1973,Avocado,3.42,41.31,2026-07-25 21:27:02.742148,14,98
ATM1974,Avocado,3.97,55.99,2026-07-25 21:27:02.742150,9,81
ATM1975,Avocado,5.76,57.99,2026-07-25 21:27:02.742153,2,80
ATM1976,Avocado,7.39,69.54,2026-07-25 21:27:02.742155,10,84
ATM1977,Avocado,2.52,47.64,2026-07-25 21:27:02.742158,10,98
ATM1978,Avocado,2.29,52.86,2026-07-25 21:27:02.742160,1,92
ATM1979,Avocado,3.57,53.23,2026-07-25 21:27:02.742162,6,90
ATM1980,Avocado,4.27,56.24,2026-07-25 21:27:02.742165,3,86
ATM1981,Avocado,5.84,65.85,2026-07-25 21:27:02.742167,11,85
ATM1982,Avocado,3.86,55.36,2026-07-25 21:27:02.742170,7,90
ATM1983,Avocado,6.89,56.54,2026-07-25 21:27:02.742172,10,80
ATM1984,Avocado,2.27,48.77,2026-07-25 21:27:02.742175,15,84
ATM1985,Avocado,5.56,41.24,2026-07-25 21:27:02.742177,10,80
ATM1986,Avocado,6.34,61.46,2026-07-25 21:27:02.742180,15,89
ATM1987,Avocado,5.18,66.57,2026-07-25 21:27:02.742182,14,98
ATM1988,Avocado,3.79,56.51,2026-07-25 21:27:02.742185,2,84
ATM1989,Avocado,7.07,68.42,2026-07-25 21:27:02.742187,12,89
ATM1990,Avocado,3.27,65.9,2026-07-25 21:27:02.742190,12,99
ATM1991,Avocado,4.47,41.58,2026-07-25 21:27:02.742192,1,90
ATM1992,Avocado,3.23,56.8,2026-07-25 21:27:02.742195,5,96
ATM1993,Avocado,2.39,55.5,2026-07-25 21:27:02.742197,13,98
ATM1994,Avocado,5.83,44.88,2026-07-25 21:27:02.742200,15,100
ATM1995,Avocado,4.19,61.01,2026-07-25 21:27:02.742202,9,97
ATM1996,Avocado,5.78,66.9,2026-07-25 21:27:02.742205,3,83
ATM1997,Avocado,5.2,54.79,2026-07-25 21:27:02.742207,4,91
ATM1998,Avocado,4.98,44.11,2026-07-25 21:27:02.742209,1,80
ATM1999,Avocado,7.08,64.39,2026-07-25 21:27:02.742212,12,88
ATM2000,Avocado,3.69,51.77,2026-07-25 21:27:02.742214,14,98
